unix_ms,frame,world_pos_x,world_pos_y,world_pos_z,center_screen_pos_x,center_screen_pos_y,center_screen_pos_z,left_screen_pos_x,left_screen_pos_y,left_screen_pos_z,right_screen_pos_x,right_screen_pos_y,right_screen_pos_z
1765412150930,16061,0.09779417,1.595561,0.4274709,1053.577,868.9758,0.4289632,978.8519,868.9758,0.4289632,919.2401,868.9758,0.4289632
1765412150944,16062,0.09574091,1.597585,0.4266153,1050.005,872.8927,0.4280561,977.0916,872.8927,0.4280561,917.3533,872.8925,0.4280561
1765412150958,16063,0.093832,1.599392,0.4258032,1046.397,876.2881,0.4272244,975.3075,876.2881,0.4272244,915.4529,876.2875,0.4272244
1765412150972,16064,0.09185717,1.601081,0.4248912,1042.855,879.402,0.4262688,973.5662,879.402,0.4262688,913.5774,879.4022,0.4262688
1765412150985,16065,0.08983319,1.602719,0.423934,1039.392,882.546,0.4252955,971.8669,882.546,0.4252955,911.741,882.5463,0.4252955
1765412150999,16066,0.08763227,1.604206,0.4230548,1035.563,885.206,0.4244105,969.9745,885.2057,0.4244105,909.7231,885.206,0.4244104
1765412151013,16067,0.08551794,1.605343,0.4221754,1031.892,887.2552,0.4235068,968.1643,887.2549,0.4235068,907.7844,887.2549,0.4235068
1765412151027,16068,0.08365029,1.606636,0.4213438,1028.542,889.5223,0.4226464,966.5155,889.522,0.4226464,906.0127,889.5223,0.4226464
1765412151041,16069,0.0816793,1.607996,0.4205227,1025.075,891.9606,0.4217811,964.8074,891.9608,0.4217811,904.1804,891.9606,0.4217811
1765412151055,16070,0.0795503,1.609178,0.419615,1021.364,893.98,0.4208252,962.9812,893.98,0.4208252,902.2166,893.98,0.4208252
1765412151069,16071,0.07725319,1.610478,0.4188038,1017.271,896.4264,0.4199579,960.9545,896.4264,0.4199579,900.0645,896.4264,0.4199579
1765412151082,16072,0.07497749,1.611699,0.4179385,1013.194,898.5859,0.4190432,958.9393,898.5859,0.4190433,897.9163,898.5859,0.4190432
1765412151096,16073,0.0722802,1.61282,0.4168676,1008.471,900.4817,0.4178967,956.6113,900.4819,0.4178966,895.4208,900.4819,0.4178967
1765412151110,16074,0.06960097,1.613852,0.4159048,1003.418,902.3601,0.4168803,954.1066,902.3598,0.4168803,892.7668,902.3598,0.4168803
1765412151124,16075,0.0668384,1.614667,0.4150192,998.1867,903.7491,0.4159253,951.5058,903.7495,0.4159253,890.0253,903.7495,0.4159254
1765412151138,16076,0.06401993,1.615507,0.4140859,992.6081,905.3523,0.4149353,948.7308,905.3523,0.4149353,887.1036,905.3523,0.4149353
1765412151152,16077,0.0612864,1.616396,0.4132492,986.9511,907.1724,0.4140512,945.9083,907.1724,0.4140512,884.1496,907.1724,0.4140513
1765412151166,16078,0.0584663,1.617344,0.4124,981.0114,909.2599,0.4131512,942.9429,909.2599,0.4131512,881.0497,909.2601,0.4131512
1765412151180,16079,0.05547166,1.618387,0.4115255,974.59,911.6057,0.4122494,939.7321,911.6057,0.4122494,877.7034,911.6057,0.4122494
1765412151194,16080,0.0522384,1.619168,0.4108042,967.5964,913.3681,0.4115096,936.2171,913.3687,0.4115096,874.0768,913.3687,0.4115096
1765412151208,16081,0.04880924,1.619847,0.4099542,960.2166,914.8806,0.4106254,932.5162,914.8806,0.4106254,870.2421,914.8806,0.4106254
1765412151221,16082,0.04545058,1.620616,0.4092112,952.6907,916.4674,0.4097993,928.7363,916.4672,0.4097993,866.3368,916.4677,0.4097993
1765412151235,16083,0.0420723,1.621234,0.408577,944.9828,917.6899,0.4090947,924.8547,917.6899,0.4090947,862.3477,917.6899,0.4090947
1765412151249,16084,0.03846069,1.621763,0.407877,936.6942,918.6481,0.408327,920.6815,918.6483,0.408327,858.057,918.6481,0.4083271
1765412151263,16085,0.03509384,1.622501,0.4073037,929.0035,920.0646,0.40766,916.8061,920.0646,0.40766,854.0791,920.0644,0.40766
1765412151277,16086,0.0312764,1.623197,0.4066062,920.4554,921.4829,0.4068318,912.5056,921.4829,0.4068318,849.6509,921.4829,0.4068318
1765412151291,16087,0.02718889,1.62371,0.405892,911.3604,922.4677,0.4059693,907.9287,922.4674,0.4059693,844.9404,922.4674,0.4059693
1765412151305,16088,0.02296478,1.624324,0.4052128,902.2373,923.6605,0.4050952,903.3386,923.6607,0.4050952,840.2145,923.6607,0.4050952
1765412151319,16089,0.01867056,1.624639,0.4047092,893.0027,924.1247,0.4043993,898.678,924.1249,0.4043993,835.4453,924.1249,0.4043993
1765412151332,16090,0.01468199,1.625114,0.4044187,884.129,924.7615,0.4039307,894.1841,924.7618,0.4039307,830.8779,924.7615,0.4039307
1765412151346,16091,0.01039517,1.625638,0.40393,874.7584,925.6203,0.4032294,889.4547,925.6203,0.4032294,826.0385,925.6206,0.4032294
1765412151360,16092,0.005712781,1.626119,0.4032303,864.49,926.2997,0.4023111,884.2844,926.2994,0.4023112,820.7233,926.2997,0.4023111
1765412151374,16093,6.496906E-05,1.626363,0.4022018,852.2806,926.5932,0.401006,878.1541,926.5932,0.401006,814.3862,926.593,0.401006
1765412151388,16094,-0.005225964,1.626613,0.4013537,840.8052,926.7034,0.3998956,872.3836,926.7034,0.3998956,808.4387,926.7032,0.3998956
1765412151402,16095,-0.01058716,1.626722,0.4007254,829.0552,926.5624,0.3989958,866.4565,926.5624,0.3989958,802.3674,926.5621,0.3989958
1765412151416,16096,-0.01628331,1.626246,0.39992,816.6332,925.2116,0.3978906,860.2032,925.2114,0.3978906,795.936,925.2116,0.3978907
1765412151430,16097,-0.02225136,1.625452,0.3990563,803.7708,923.2024,0.3967153,853.7312,923.2024,0.3967153,789.2737,923.2024,0.3967153
1765412151444,16098,-0.0280914,1.62478,0.3979952,791.0875,921.2201,0.3953388,847.3677,921.2201,0.3953388,782.6857,921.2199,0.3953388
1765412151458,16099,-0.03385372,1.624112,0.3970137,778.7266,919.2472,0.394022,841.1647,919.2472,0.394022,776.2665,919.2472,0.394022
1765412151471,16100,-0.03978189,1.623208,0.3958014,766.2535,916.6885,0.392454,834.9259,916.6885,0.392454,769.7684,916.6881,0.392454
1765412151485,16101,-0.04579272,1.621956,0.3948727,753.7511,913.5223,0.3911346,828.6525,913.5223,0.3911346,763.2752,913.5226,0.3911346
1765412151499,16102,-0.0519087,1.620268,0.3936136,741.2169,909.5473,0.3894802,822.3917,909.5473,0.3894802,756.7368,909.5473,0.3894802
1765412151513,16103,-0.0580361,1.618142,0.392357,728.4591,904.8633,0.3878183,816.0186,904.8633,0.3878183,750.0823,904.8633,0.3878184
1765412151527,16104,-0.06370816,1.615767,0.3911197,716.8585,899.8154,0.3862171,810.2324,899.8152,0.3862171,744.0228,899.8158,0.3862171
1765412151541,16105,-0.06904611,1.613331,0.3898645,706.0504,894.6361,0.3846153,804.8519,894.6361,0.3846153,738.3665,894.6361,0.3846153
1765412151555,16106,-0.0740278,1.610512,0.3888679,695.9422,888.5522,0.3832502,799.8094,888.5522,0.3832502,733.0872,888.5524,0.3832502
1765412151569,16107,-0.07885896,1.607655,0.3881593,686.5,882.5571,0.3821885,795.0811,882.5571,0.3821885,728.1735,882.5568,0.3821885
1765412151582,16108,-0.08322091,1.604621,0.3876397,678.0372,876.2552,0.3813412,790.8346,876.2549,0.3813412,723.7784,876.2549,0.3813412
1765412151597,16109,-0.08746188,1.601287,0.3871326,669.6836,869.2837,0.3804958,786.644,869.2842,0.3804958,719.4387,869.2839,0.3804958
1765412151610,16110,-0.09116672,1.597891,0.3868117,662.518,862.2216,0.3798425,783.0433,862.2213,0.3798425,715.7225,862.2216,0.3798425
1765412151624,16111,-0.0943113,1.594711,0.3867677,656.5563,855.5406,0.3794528,780.0339,855.5406,0.3794528,712.644,855.5406,0.3794528
1765412151638,16112,-0.09718294,1.591863,0.3867227,651.2579,849.7115,0.379059,777.3638,849.7115,0.379059,709.9039,849.7115,0.379059
1765412151652,16113,-0.09970185,1.589705,0.3869147,647.0323,845.5882,0.3789126,775.2194,845.5882,0.3789126,707.7333,845.5882,0.3789126
1765412151666,16114,-0.1018795,1.588494,0.3870389,643.493,843.8309,0.3787903,773.4232,843.8309,0.3787902,705.9153,843.8309,0.3787903
1765412151680,16115,-0.1040367,1.587488,0.3870768,639.9894,842.8132,0.3785897,771.6522,842.8134,0.3785897,704.1086,842.8134,0.3785896
1765412151694,16116,-0.1061169,1.586443,0.3872054,636.7254,841.7732,0.3784796,769.9955,841.7729,0.3784796,702.4323,841.7729,0.3784796
1765412151708,16117,-0.1073217,1.586415,0.3871491,635.1817,842.8495,0.3782261,769.23,842.8495,0.3782261,701.6215,842.8495,0.3782261
1765412151722,16118,-0.1087886,1.586418,0.3871334,632.8512,843.7941,0.378008,768.0596,843.7938,0.378008,700.4122,843.7938,0.378008
1765412151735,16119,-0.1103275,1.586496,0.3862001,629.866,844.7346,0.3768681,766.6378,844.7346,0.3768681,698.7856,844.7343,0.3768681
1765412151749,16120,-0.1120014,1.586691,0.3854851,626.5458,845.8022,0.3759523,765.0252,845.8019,0.3759523,697.0078,845.8016,0.3759523
1765412151763,16121,-0.1128568,1.587195,0.3850133,625.0022,847.6398,0.3753226,764.2941,847.6398,0.3753226,696.1627,847.6398,0.3753226
1765412151777,16122,-0.1129756,1.587954,0.3854132,625.5779,849.9352,0.3755994,764.5629,849.9352,0.3755994,696.4817,849.935,0.3755994
1765412151791,16123,-0.1135958,1.588963,0.3851323,624.4378,852.1452,0.3751952,764.0176,852.1452,0.3751952,695.8629,852.145,0.3751952
1765412151805,16124,-0.1132889,1.590475,0.3855274,625.482,855.642,0.375507,764.5224,855.642,0.3755071,696.4243,855.642,0.3755071
1765412151820,16125,-0.1126342,1.591809,0.3866321,627.7958,858.6331,0.37659,765.6058,858.6333,0.37659,697.7036,858.6333,0.37659
1765412151833,16126,-0.1126342,1.591809,0.3866321,628.0839,858.8116,0.3765593,765.7557,858.8116,0.3765593,697.848,858.8116,0.3765594
1765412151847,16127,-0.1126342,1.591809,0.3866321,628.4969,859.1485,0.3765917,765.9637,859.1485,0.3765917,698.0618,859.1485,0.3765917
1765412151860,16128,-0.1126342,1.591809,0.3866321,628.7031,859.4882,0.3766188,766.0665,859.4882,0.3766188,698.1694,859.4879,0.3766188
1765412151874,16129,-0.1126342,1.591809,0.3866321,628.9398,859.6052,0.3766662,766.183,859.605,0.3766662,698.2946,859.6046,0.3766662
1765412151888,16130,-0.1126342,1.591809,0.3866321,629.0233,859.6635,0.3766998,766.2227,859.6641,0.3766998,698.3402,859.6639,0.3766998
1765412151902,16131,-0.1126342,1.591809,0.3866321,629.1089,859.5549,0.3767596,766.261,859.5546,0.3767596,698.3893,859.5546,0.3767596
1765412151916,16132,-0.1126342,1.591809,0.3866321,629.0782,859.3598,0.3768327,766.2388,859.3598,0.3768327,698.3802,859.36,0.3768327
1765412151930,16133,-0.1126342,1.591809,0.3866321,628.9951,859.1168,0.3769189,766.1885,859.1168,0.376919,698.3455,859.1168,0.3769189
1765412151944,16134,-0.1126342,1.591809,0.3866321,628.8008,858.731,0.3770025,766.0818,858.7307,0.3770025,698.2538,858.731,0.3770026
1765412151957,16135,-0.1126342,1.591809,0.3866321,628.6181,858.4681,0.3770905,765.9806,858.4678,0.3770905,698.1685,858.4681,0.3770905
1765412151971,16136,-0.1126342,1.591809,0.3866321,628.2802,858.0335,0.377171,765.8008,858.0335,0.377171,698.0032,858.0335,0.377171
1765412151985,16137,-0.1126342,1.591809,0.3866321,628.1172,857.6378,0.3772764,765.7082,857.6378,0.3772764,697.9295,857.6376,0.3772764
1765412151999,16138,-0.1126342,1.591809,0.3866321,628.1606,857.227,0.3773979,765.7194,857.227,0.3773979,697.9625,857.227,0.3773979
1765412152013,16139,-0.1126342,1.591809,0.3866321,628.2278,856.8517,0.3775026,765.7443,856.8517,0.3775026,698.0062,856.8517,0.3775025
1765412152027,16140,-0.1126342,1.591809,0.3866321,628.3559,856.6492,0.3776016,765.8008,856.6492,0.3776016,698.0805,856.6492,0.3776016
1765412152041,16141,-0.1126342,1.591809,0.3866321,628.7424,856.4635,0.377733,765.9865,856.4632,0.377733,698.2897,856.4635,0.377733
1765412152055,16142,-0.1126342,1.591809,0.3866321,629.0578,856.4453,0.3778699,766.1352,856.4453,0.3778699,698.463,856.4453,0.3778699
1765412152069,16143,-0.1126342,1.591809,0.3866321,629.4945,856.1168,0.3780094,766.3456,856.1166,0.3780094,698.6984,856.1166,0.3780094
1765412152083,16144,-0.1126342,1.591809,0.3866321,629.6866,855.9089,0.3780691,766.4384,855.9095,0.3780691,698.8018,855.9089,0.3780691
1765412152096,16145,-0.1126342,1.591809,0.3866321,629.8044,855.6721,0.3780849,766.4972,855.6724,0.3780849,698.8635,855.6724,0.3780849
1765412152110,16146,-0.1126342,1.591809,0.3866321,629.8301,855.4685,0.3780854,766.5102,855.4688,0.3780854,698.8765,855.4688,0.3780854
1765412152124,16147,-0.1126342,1.591809,0.3866321,629.8009,855.0634,0.3781027,766.4938,855.0629,0.3781027,698.8632,855.0632,0.3781027
1765412152138,16148,-0.1126342,1.591809,0.3866321,629.4279,854.7002,0.3780605,766.3071,854.7,0.3780605,698.6689,854.6997,0.3780605
1765412152152,16149,-0.1126342,1.591809,0.3866321,629.1669,854.3507,0.3779808,766.1809,854.3507,0.3779808,698.5286,854.3507,0.3779808
1765412152166,16150,-0.1126342,1.591809,0.3866321,628.6963,854.1025,0.3778492,765.9525,854.1022,0.3778492,698.2766,854.1022,0.3778492
1765412152180,16151,-0.1126342,1.591809,0.3866321,628.1984,854.1063,0.3777154,765.7102,854.1061,0.3777155,698.0103,854.1067,0.3777154
1765412152194,16152,-0.1126342,1.591809,0.3866321,627.8429,854.1418,0.3776242,765.5369,854.1418,0.3776243,697.8207,854.1418,0.3776242
1765412152208,16153,-0.1126342,1.591809,0.3866321,627.4662,854.4118,0.3775176,765.3542,854.4118,0.3775176,697.6188,854.4118,0.3775177
1765412152222,16154,-0.1126342,1.591809,0.3866321,627.2101,854.8396,0.3773903,765.2348,854.8398,0.3773903,697.4766,854.8398,0.3773903
1765412152235,16155,-0.1126342,1.591809,0.3866321,626.9659,855.4039,0.3772578,765.122,855.4039,0.3772578,697.34,855.4036,0.3772578
1765412152249,16156,-0.1126342,1.591809,0.3866321,626.8884,856.0026,0.3771588,765.0913,856.0026,0.3771588,697.2915,856.0023,0.3771589
1765412152263,16157,-0.1126342,1.591809,0.3866321,626.9099,856.7296,0.3770837,765.1091,856.7298,0.3770837,697.2958,856.7298,0.3770837
1765412152277,16158,-0.1126342,1.591809,0.3866321,626.8875,857.373,0.3769918,765.1059,857.373,0.3769918,697.2761,857.3727,0.3769918
1765412152291,16159,-0.1126342,1.591809,0.3866321,627.0442,857.8895,0.3768928,765.1948,857.8895,0.3768928,697.3471,857.8892,0.3768928
1765412152305,16160,-0.1126342,1.591809,0.3866321,627.3688,858.3179,0.3767957,765.3693,858.3181,0.3767957,697.5042,858.3181,0.3767957
1765412152319,16161,-0.1126342,1.591809,0.3866321,627.9959,858.8997,0.3767341,765.695,858.9,0.3767341,697.8188,858.8997,0.3767341
1765412152332,16162,-0.1126342,1.591809,0.3866321,628.7766,859.2777,0.3766814,766.0984,859.2777,0.3766815,698.2126,859.278,0.3766814
1765412152346,16163,-0.1126342,1.591809,0.3866321,629.6741,859.4199,0.3766077,766.5632,859.4202,0.3766077,698.6642,859.4202,0.3766077
1765412152360,16164,-0.1126342,1.591809,0.3866321,630.8623,859.2832,0.3765337,767.1766,859.2832,0.3765337,699.2642,859.2832,0.3765337
1765412152374,16165,-0.1126342,1.591809,0.3866321,632.0921,859.0527,0.3764515,767.8119,859.0527,0.3764515,699.8847,859.0527,0.3764515
1765412152388,16166,-0.1126342,1.591809,0.3866321,633.2919,858.9241,0.3763851,768.4304,858.9241,0.3763852,700.4913,858.9244,0.3763852
1765412152402,16167,-0.1110808,1.59238,0.3866598,637.5892,860.1615,0.3763882,770.6243,860.1615,0.3763881,702.6857,860.1615,0.3763881
1765412152416,16168,-0.109335,1.592587,0.3865218,642.3781,860.6814,0.3762602,773.0809,860.6814,0.3762602,705.1192,860.6812,0.3762603
1765412152430,16169,-0.1071303,1.592947,0.3863683,647.8517,861.4689,0.3761101,775.8892,861.4686,0.3761101,707.9003,861.4689,0.3761101
1765412152444,16170,-0.1048872,1.59297,0.3859961,653.0455,861.5459,0.3757126,778.5769,861.5459,0.3757125,710.5161,861.5459,0.3757125
1765412152457,16171,-0.1028256,1.593108,0.3853372,657.4546,861.8476,0.3750099,780.8918,861.8476,0.3750099,712.7035,861.8476,0.3750099
1765412152471,16172,-0.1004416,1.593242,0.3843747,661.9947,862.1978,0.3740016,783.3018,862.1978,0.3740016,714.9296,862.1978,0.3740016
1765412152485,16173,-0.09764713,1.593563,0.3829859,667.0881,863.0545,0.3726052,786.0305,863.0545,0.3726052,717.4021,863.0543,0.3726052
1765412152499,16174,-0.09471764,1.593763,0.3813374,671.9639,863.6689,0.3709436,788.6736,863.6689,0.3709436,719.7378,863.6693,0.3709436
1765412152513,16175,-0.09179177,1.593362,0.3797268,677.1641,863.0512,0.3693512,791.4772,863.0512,0.3693512,722.2442,863.0512,0.3693512
1765412152527,16176,-0.08884662,1.593123,0.3777937,682.5266,862.4658,0.3674343,794.3958,862.4658,0.3674343,724.8016,862.4658,0.3674343
1765412152541,16177,-0.08547173,1.592684,0.3754193,689.0264,861.62,0.3651097,797.936,861.6202,0.3651097,727.8987,861.62,0.3651097
1765412152555,16178,-0.08236359,1.592288,0.3729452,694.8865,860.8747,0.3626856,801.1619,860.8747,0.3626856,730.6565,860.8747,0.3626856
1765412152569,16179,-0.07866871,1.592131,0.3700403,702.0188,860.7468,0.3598626,805.08,860.7468,0.3598627,734.0215,860.7468,0.3598627
1765412152582,16180,-0.0747164,1.591859,0.3665076,709.6114,860.4144,0.3564377,809.298,860.4144,0.3564377,737.5567,860.4144,0.3564377
1765412152596,16181,-0.07108878,1.590812,0.3636253,717.1938,858.6863,0.3536987,813.4472,858.686,0.3536987,741.1503,858.686,0.3536987
1765412152610,16182,-0.06690651,1.590091,0.3600763,726.5792,857.5626,0.3503566,818.5839,857.5626,0.3503566,745.5974,857.5626,0.3503566
1765412152624,16183,-0.06278219,1.589973,0.3566484,736.4511,857.2549,0.3471443,823.9619,857.2549,0.3471443,750.3,857.2546,0.3471443
1765412152638,16184,-0.05797819,1.590057,0.3529003,748.2669,857.2252,0.3435913,830.3755,857.2255,0.3435913,755.952,857.2249,0.3435913
1765412152652,16185,-0.05314263,1.590266,0.3489639,760.1338,857.5802,0.3397858,836.8512,857.5799,0.3397858,761.5941,857.5799,0.3397858
1765412152666,16186,-0.04826234,1.590177,0.3442016,771.9538,857.6486,0.3351464,843.407,857.6483,0.3351464,767.1082,857.6483,0.3351464
1765412152680,16187,-0.04394821,1.589703,0.3392997,782.4016,856.9634,0.330355,849.2947,856.9634,0.330355,771.8892,856.9634,0.330355
1765412152694,16188,-0.03986945,1.589154,0.3342593,792.6219,856.1029,0.3254174,855.1002,856.1032,0.3254174,776.5201,856.1029,0.3254174
1765412152708,16189,-0.03526388,1.588957,0.3297599,804.7425,855.8293,0.3209839,861.8312,855.8293,0.3209839,782.1659,855.8287,0.3209839
1765412152722,16190,-0.03010571,1.588833,0.3251929,818.4657,855.7322,0.3164494,869.4087,855.7322,0.3164494,788.6017,855.7326,0.3164494
1765412152735,16191,-0.02486598,1.588819,0.3205962,832.3356,856.3533,0.3118954,877.0801,856.3533,0.3118954,795.0933,856.3533,0.3118954
1765412152749,16192,-0.01976869,1.58847,0.3159464,845.627,856.5037,0.3073598,884.4713,856.5034,0.3073598,801.2747,856.5037,0.3073598
1765412152763,16193,-0.01439578,1.588429,0.3108254,859.6522,858.0637,0.3024458,892.3079,858.064,0.3024458,807.7596,858.0637,0.3024458
1765412152777,16194,-0.009677647,1.587825,0.3055692,872.3484,858.0251,0.2974563,899.4994,858.0247,0.2974563,813.5328,858.0247,0.2974563
1765412152791,16195,-0.005092353,1.587103,0.3003591,885.1888,856.8586,0.2925182,906.7809,856.8586,0.2925182,819.3632,856.859,0.2925182
1765412152804,16196,-0.0003368817,1.586061,0.2950276,899.3763,853.6762,0.2874212,914.7999,853.6762,0.2874212,825.8318,853.6762,0.2874211
1765412152818,16197,0.004297785,1.584718,0.2900857,913.6396,848.8433,0.2826855,922.8275,848.8437,0.2826855,832.369,848.8433,0.2826854
1765412152832,16198,0.009292219,1.583544,0.2854248,929.2161,844.4644,0.2782486,931.5016,844.4644,0.2782486,839.6007,844.464,0.2782486
1765412152846,16199,0.01450081,1.582285,0.2808106,945.8723,839.8127,0.2738915,940.7367,839.813,0.2738915,847.3738,839.813,0.2738915
1765412152860,16200,0.01964404,1.581011,0.2757229,963.1859,835.1976,0.2690788,950.4114,835.198,0.2690788,855.3788,835.198,0.2690788
1765412152874,16201,0.02450524,1.579716,0.2705033,980.3613,830.5513,0.264151,960.0673,830.5516,0.264151,863.2617,830.5513,0.2641509
1765412152888,16202,0.02860969,1.578191,0.2654177,995.924,824.9137,0.2593149,968.9157,824.9137,0.2593149,870.3047,824.9141,0.2593149
1765412152902,16203,0.03264429,1.576548,0.2604589,1012.161,818.2445,0.2545435,978.1301,818.2445,0.2545435,877.6707,818.2445,0.2545435
1765412152915,16204,0.03649483,1.575082,0.2557154,1028.565,811.5445,0.2499108,987.4366,811.5445,0.2499108,885.115,811.5445,0.2499108
1765412152930,16205,0.04051749,1.573665,0.2514219,1045.731,805.0181,0.2457097,997.076,805.0176,0.2457097,893.0049,805.0176,0.2457097
1765412152943,16206,0.04461571,1.572373,0.247245,1063.73,798.9141,0.2416035,1007.15,798.9141,0.2416035,901.3099,798.9141,0.2416035
1765412152957,16207,0.04847715,1.571347,0.243545,1080.743,794.1848,0.2379729,1016.644,794.1852,0.2379729,909.189,794.1852,0.2379729
1765412152971,16208,0.05196455,1.570389,0.2397138,1096.804,789.8238,0.2342505,1025.698,789.8238,0.2342505,916.5356,789.8238,0.2342505
1765412152985,16209,0.05508863,1.56973,0.2362549,1111.654,786.6852,0.2309166,1034.068,786.6852,0.2309166,923.3293,786.6852,0.2309166
1765412152999,16210,0.05821058,1.568994,0.232741,1126.902,783.1273,0.2275427,1042.674,783.1273,0.2275427,930.2939,783.1268,0.2275427
1765412153013,16211,0.06072738,1.568503,0.2299315,1139.343,780.1153,0.2248464,1049.7,780.1153,0.2248464,935.9717,780.1153,0.2248464
1765412153027,16212,0.06312448,1.568028,0.227619,1150.833,777.15,0.2226416,1056.129,777.15,0.2226416,941.275,777.149,0.2226416
1765412153041,16213,0.06530902,1.568054,0.2257309,1160.701,775.9971,0.2208817,1061.625,775.9971,0.2208817,945.8561,775.9971,0.2208817
1765412153055,16214,0.06731206,1.568257,0.2243231,1168.981,775.8032,0.2196301,1066.182,775.8032,0.2196301,949.7537,775.8032,0.2196301
1765412153069,16215,0.06905265,1.568552,0.2233433,1175.176,776.4962,0.2188777,1069.546,776.4962,0.2188777,952.7167,776.4962,0.2188777
1765412153082,16216,0.07052904,1.56895,0.2225526,1179.738,778.269,0.2184032,1072.002,778.2694,0.2184032,954.9186,778.269,0.2184032
1765412153096,16217,0.07169895,1.569479,0.2218587,1182.733,781.1965,0.2180953,1073.614,781.196,0.2180953,956.3655,781.1965,0.2180953
1765412153110,16218,0.07257573,1.569794,0.221706,1183.227,783.548,0.2184202,1073.779,783.5475,0.2184202,956.705,783.548,0.2184202
1765412153124,16219,0.07290082,1.570143,0.2217328,1181.745,785.6574,0.2188205,1072.915,785.6569,0.2188205,956.0554,785.6565,0.2188205
1765412153138,16220,0.07335886,1.570587,0.2217955,1180.409,787.7144,0.2192976,1072.106,787.7144,0.2192976,955.5004,787.7144,0.2192976
1765412153152,16221,0.07366476,1.570947,0.2222498,1177.773,789.32,0.220153,1070.534,789.3205,0.220153,954.3811,789.32,0.220153
1765412153166,16222,0.07364147,1.571182,0.2224624,1174.553,790.072,0.220734,1068.736,790.072,0.220734,952.8896,790.0724,0.220734
1765412153180,16223,0.07371653,1.571337,0.2226765,1171.787,790.6199,0.2213535,1067.162,790.6199,0.2213535,951.6394,790.6199,0.2213535
1765412153194,16224,0.07361899,1.571297,0.2227561,1168.951,790.3409,0.2218163,1065.594,790.3409,0.2218163,950.3122,790.3409,0.2218163
1765412153208,16225,0.07351311,1.571483,0.2228504,1166.446,790.6934,0.222242,1064.204,790.6934,0.222242,949.1436,790.6939,0.222242
1765412153221,16226,0.0733493,1.571755,0.223132,1163.831,791.056,0.2228199,1062.72,791.0555,0.2228199,947.9578,791.056,0.2228199
1765412153235,16227,0.07300103,1.572057,0.2235185,1160.957,791.2827,0.2234471,1061.091,791.2831,0.2234471,946.6511,791.2827,0.2234471
1765412153249,16228,0.07263502,1.572055,0.22383,1158.724,790.3712,0.2239033,1059.835,790.3717,0.2239033,945.6277,790.3708,0.2239033
1765412153263,16229,0.0720253,1.572115,0.2247204,1155.761,789.7424,0.2248004,1058.094,789.7424,0.2248004,944.343,789.7424,0.2248003
1765412153277,16230,0.07171548,1.572243,0.2249883,1155.611,789.4534,0.2249947,1057.968,789.4539,0.2249947,944.3151,789.4539,0.2249947
1765412153291,16231,0.07178985,1.572289,0.2249007,1157.998,788.8643,0.2247475,1059.249,788.8638,0.2247475,945.4713,788.8643,0.2247475
1765412153305,16232,0.07112254,1.572443,0.2253067,1157.19,789.1661,0.2249299,1058.791,789.1656,0.2249299,945.1052,789.1652,0.2249299
1765412153319,16233,0.07062843,1.572474,0.225751,1156.909,789.3575,0.2251525,1058.591,789.358,0.2251525,945.0179,789.3575,0.2251525
1765412153333,16234,0.07061103,1.572501,0.2259584,1158.597,789.9481,0.225153,1059.453,789.9481,0.225153,945.8798,789.9485,0.225153
1765412153346,16235,0.07020196,1.572573,0.2265336,1158.552,791.2244,0.2254416,1059.357,791.2253,0.2254416,945.9296,791.2249,0.2254416
1765412153360,16236,0.06991322,1.572603,0.2267323,1159.213,792.0982,0.2254058,1059.704,792.0982,0.2254058,946.258,792.0982,0.2254058
1765412153375,16237,0.06941879,1.572539,0.2270763,1158.897,792.8353,0.2254958,1059.52,792.8348,0.2254958,946.1195,792.8353,0.2254958
1765412153388,16238,0.06894875,1.572438,0.2274463,1158.496,793.4771,0.2255959,1059.29,793.4771,0.2255959,945.9396,793.4771,0.2255959
1765412153402,16239,0.06900622,1.572527,0.2277512,1159.884,794.8427,0.2256238,1059.991,794.8427,0.2256238,946.6553,794.8422,0.2256238
1765412153416,16240,0.06870589,1.57247,0.228328,1159.437,795.714,0.2259224,1059.688,795.714,0.2259224,946.5021,795.7136,0.2259224
1765412153430,16241,0.06811036,1.57236,0.2289941,1157.654,796.3448,0.2263283,1058.676,796.3448,0.2263283,945.6931,796.3448,0.2263283
1765412153444,16242,0.06770924,1.572199,0.2295263,1156.421,796.9306,0.2266298,1057.972,796.9302,0.2266298,945.1388,796.9297,0.2266298
1765412153458,16243,0.06753245,1.572022,0.2299212,1155.999,797.2817,0.2268167,1057.71,797.2817,0.2268167,944.9698,797.2813,0.2268167
1765412153471,16244,0.06701921,1.571823,0.2307876,1153.685,797.8037,0.2274583,1056.37,797.8037,0.2274583,943.9477,797.8042,0.2274583
1765412153485,16245,0.06612715,1.571642,0.2321828,1149.285,798.3894,0.2286202,1053.837,798.3894,0.2286202,941.9867,798.3898,0.2286202
1765412153499,16246,0.06529908,1.571593,0.2332674,1145.516,799.3159,0.2294915,1051.701,799.3154,0.2294915,940.2746,799.3159,0.2294915
1765412153513,16247,0.06455889,1.571825,0.2345832,1141.579,801.2782,0.2306012,1049.422,801.2777,0.2306013,938.5324,801.2777,0.2306013
1765412153527,16248,0.06327991,1.572029,0.2361615,1135.281,802.8421,0.2319782,1045.878,802.8421,0.2319782,935.646,802.8421,0.2319782
