unix_ms,frame,world_pos_x,world_pos_y,world_pos_z,center_screen_pos_x,center_screen_pos_y,center_screen_pos_z,left_screen_pos_x,left_screen_pos_y,left_screen_pos_z,right_screen_pos_x,right_screen_pos_y,right_screen_pos_z,video_x,video_y
1765412154180,16295,-0.1367255,1.598553,0.3986518,607.14,873.145,0.3861291,754.2209,873.1452,0.3861291,687.9961,873.145,0.3861291,987.9785387386704,750.0888986612626
1765412154208,16297,-0.1389806,1.597259,0.4013163,604.1291,871.0214,0.3886385,752.4697,871.0214,0.3886384,686.6726,871.0214,0.3886385,981.1879561133558,754.2910519968218
1765412154249,16300,-0.1397441,1.594007,0.4049429,607.5127,863.2574,0.3920275,753.913,863.2574,0.3920275,688.6846,863.2574,0.3920275,986.7858453034603,769.6583351980792
1765412154277,16302,-0.1388863,1.59097,0.4070684,612.5805,857.0825,0.3940656,756.3317,857.0825,0.3940656,691.4407,857.0828,0.3940656,996.1659646301493,781.8811916425179
1765412154305,16304,-0.1367656,1.589696,0.4087526,620.865,855.4274,0.3958023,760.4193,855.4274,0.3958023,695.813,855.4274,0.3958023,1012.0172081166105,785.1597435716928
1765412154347,16307,-0.1313166,1.590494,0.4104571,637.0493,859.293,0.397583,768.5377,859.293,0.3975831,704.2209,859.293,0.397583,1043.498497208819,777.5146711893653
1765412154375,16309,-0.1275109,1.5912,0.4121649,646.2005,863.4659,0.3992233,773.0779,863.4662,0.3992233,709.0253,863.4659,0.3992233,1061.1040865497707,769.2583322524031
1765412154418,16312,-0.1230782,1.591322,0.4144916,655.6867,867.3022,0.4014139,777.7465,867.3024,0.4014139,714.0435,867.3022,0.4014139,1079.2076335647757,761.6690627813082
1765412154444,16314,-0.1230782,1.591322,0.4144916,654.2329,869.2177,0.4013903,777.0062,869.2173,0.4013902,713.2994,869.2173,0.4013902,1076.3366242580626,757.8786360328543
1765412154472,16316,-0.1230782,1.591322,0.4144916,652.9449,870.3649,0.4014316,776.3452,870.3649,0.4014316,712.645,870.3649,0.4014317,1073.7732272467272,755.6068821933411
1765412154513,16319,-0.1230782,1.591322,0.4144916,650.5934,869.5368,0.4013415,775.1518,869.537,0.4013415,711.4373,869.5368,0.4013415,1069.1455302693664,757.2446131074341
1765412154541,16321,-0.1230782,1.591322,0.4144916,649.4362,869.3322,0.4012944,774.5646,869.3319,0.4012945,710.8427,869.3322,0.4012944,1066.868493916345,757.650135218224
1765412154582,16324,-0.1230782,1.591322,0.4144916,648.3487,869.9819,0.4012647,774.0118,869.9821,0.4012647,710.2851,869.9821,0.4012647,1064.7247433111172,756.362895947778
1765412154610,16326,-0.1230782,1.591322,0.4144916,647.8163,870.7567,0.4012967,773.7375,870.7567,0.4012967,710.0158,870.7567,0.4012967,1063.660952761321,754.829640292276
1765412154638,16328,-0.1230782,1.591322,0.4144916,647.2759,871.4471,0.4013723,773.4556,871.4468,0.4013723,709.7459,871.4468,0.4013723,1062.5677017198243,753.4636193528625
1765412154680,16331,-0.1230782,1.591322,0.4144916,646.8142,871.0995,0.4015012,773.2096,871.0995,0.4015012,709.5203,871.0995,0.4015012,1061.6138003205422,754.1508154731798
1765412154708,16333,-0.1230782,1.591322,0.4144916,646.147,870.0859,0.4015718,772.8633,870.0862,0.4015718,709.1853,870.0862,0.4015718,1060.2710393054736,756.1560703048783
1765412154749,16336,-0.1230782,1.591322,0.4144916,644.8243,869.5356,0.401698,772.178,869.5356,0.401698,708.52,869.5356,0.401698,1057.6136327173422,757.2453282657277
1765412154777,16338,-0.1230782,1.591322,0.4144916,644.0059,870.0662,0.4017861,771.7532,870.0664,0.4017861,708.1091,870.0664,0.4017861,1055.9662602393576,756.1944905230355
1765412154805,16340,-0.1230782,1.591322,0.4144916,643.4496,870.5765,0.40187,771.4625,870.5767,0.40187,707.8317,870.5767,0.40187,1054.838907751516,755.1843184892709
1765412154847,16343,-0.1230782,1.591322,0.4144916,643.1058,871.2529,0.4019825,771.2781,871.2529,0.4019826,707.6651,871.2529,0.4019825,1054.1237471756576,753.8458754283376
1765412154874,16345,-0.1230782,1.591322,0.4144916,644.2573,871.2947,0.4021193,771.8551,871.2945,0.4021193,708.2639,871.2945,0.4021193,1056.361250988665,753.7639407642312
1765412154916,16348,-0.1232154,1.590654,0.4143323,648.134,869.2137,0.4021892,773.8289,869.2137,0.4021892,710.2487,869.2137,0.4021892,1064.0155881174487,757.8835646956118
1765412154944,16350,-0.1214188,1.590506,0.4157099,656.154,868.4691,0.4037795,777.7985,868.4691,0.4037795,714.4686,868.4691,0.4037795,1079.4091284991437,759.3599996424955
1765412154972,16352,-0.1185661,1.590803,0.4160576,665.1819,870.004,0.4042951,782.3676,870.004,0.4042951,719.1185,870.004,0.4042951,1097.1271316992543,756.3253281629427
1765412155013,16355,-0.1141354,1.591042,0.4176681,677.5178,873.5519,0.4061373,788.5224,873.5516,0.4061373,725.5602,873.5516,0.4061373,1120.9939507840147,749.3082748682609
1765412155041,16357,-0.1112144,1.59118,0.4183732,683.0198,874.7579,0.4068253,791.2784,874.7582,0.4068253,728.4227,874.7582,0.4068253,1131.6810990848667,746.9221119753754
1765412155082,16360,-0.1026803,1.592814,0.4188802,696.4039,878.8732,0.4071999,798.0829,878.8732,0.4071999,735.2851,878.8734,0.4071999,1158.0672717336674,738.7825260340235
1765412155110,16362,-0.09678556,1.593331,0.419736,706.2081,880.6245,0.4081999,803.0118,880.6247,0.4081999,740.3678,880.6247,0.4081999,1177.180490716984,735.3194147809559
1765412155138,16364,-0.08875781,1.593611,0.4209193,721.3768,881.4396,0.4097413,810.6386,881.4399,0.4097413,748.2302,881.4399,0.4097413,1206.755835760413,733.711266520623
1765412155179,16367,-0.07556449,1.595578,0.4225307,747.037,884.8892,0.4120083,823.5683,884.8892,0.4120083,761.5033,884.8892,0.4120083,1256.8945938239322,726.8934490044803
1765412155208,16369,-0.06124671,1.59656,0.4246705,775.6887,887.5185,0.4147612,837.9911,887.5185,0.4147612,776.338,887.5182,0.4147612,1312.823450389594,721.6995840308819
1765412155249,16372,-0.03929847,1.59745,0.4302753,819.0809,890.1429,0.4212095,859.6739,890.1428,0.4212096,798.9647,890.1429,0.4212095,1396.9053702064718,716.5206334914812
1765412155277,16374,-0.01988681,1.59905,0.435888,855.6699,894.0256,0.4273421,877.9196,894.0258,0.427342,818.0816,894.0256,0.4273421,1467.65862821835,708.8481241694024
1765412155305,16376,0.001451187,1.600952,0.4393072,893.8861,898.4155,0.4314092,897.1496,898.4155,0.4314093,837.8758,898.4157,0.4314093,1542.2287704125881,700.1734491918583
1765412155346,16379,0.03299269,1.602819,0.4466361,945.9216,902.4592,0.4399045,923.1451,902.4589,0.4399045,865.0159,902.4589,0.4399045,1643.034432345305,692.188837962243
1765412155374,16381,0.052159,1.604297,0.4502284,975.6103,905.3499,0.4444029,938.009,905.3499,0.4444029,880.4683,905.3499,0.4444029,1700.673766572196,686.47732879203
1765412155416,16384,0.08113161,1.607483,0.4547508,1018.16,911.5491,0.4507755,959.3271,911.5491,0.4507755,902.5998,911.5489,0.4507755,1783.3409741391004,674.2227868862517
1765412155443,16386,0.09833056,1.607853,0.4568877,1042.5,911.1426,0.4541761,971.5421,911.1424,0.4541761,915.2394,911.1424,0.4541761,1830.7087489586768,675.0361596212074
1765412155471,16388,0.1124905,1.608401,0.4594917,1061.31,910.2193,0.4578458,980.92,910.2193,0.4578458,925.0687,910.2191,0.4578458,1867.074793151462,676.8696151983604
1765412155513,16391,0.1307259,1.607205,0.4620257,1085.19,907.8427,0.4618492,992.8705,907.8427,0.4618491,937.5034,907.8427,0.4618491,1913.417138550645,681.5815745176596
1765412155541,16393,0.1382878,1.606594,0.4635177,1093.23,906.8757,0.4640636,996.8434,906.876,0.4640636,941.7405,906.876,0.4640636,1928.8235047804628,683.4975856778995
1765412155583,16396,0.1431594,1.606024,0.4655595,1095.705,906.5938,0.4665989,997.9571,906.5938,0.4665989,943.1535,906.5938,0.4665989,1933.1422834776188,684.056877662473
1765412155610,16398,0.1457305,1.605273,0.4663949,1097.568,906.4048,0.4674785,998.8571,906.4048,0.4674784,944.1566,906.405,0.4674784,1936.6323572393947,684.4315631644145
1765412155638,16400,0.1450515,1.604111,0.4662282,1095.489,905.6729,0.467042,997.8209,905.6729,0.467042,943.0693,905.6729,0.467042,1932.6142429662293,685.8794023062931
1765412155680,16403,0.1427216,1.603873,0.4664137,1091.252,908.5767,0.4666168,995.6827,908.5767,0.4666168,940.8813,908.5767,0.4666168,1924.3222827389375,680.1308068013768
1765412155707,16405,0.1427216,1.603873,0.4664137,1091.612,910.2827,0.4661592,995.8932,910.2827,0.4661592,941.0379,910.2827,0.4661592,1925.1383436740543,676.7544861787412
1765412155749,16408,0.1427216,1.603873,0.4664137,1092.743,910.3317,0.4654685,996.5115,910.3317,0.4654686,941.5748,910.3319,0.4654686,1927.536000995341,676.6579341966767
1765412155777,16410,0.1427216,1.603873,0.4664137,1093.366,909.7588,0.4651294,996.8494,909.7584,0.4651294,941.8727,909.7586,0.4651295,1928.8463953948417,677.7928266461688
1765412155805,16412,0.1427216,1.603873,0.4664137,1094.385,910.0587,0.4646906,997.3959,910.0587,0.4646906,942.3671,910.0587,0.4646906,1930.9655915416163,677.1988592989733
1765412155846,16415,0.1427216,1.603873,0.4664137,1099.138,909.4012,0.4637436,999.8785,909.4009,0.4637436,944.7375,909.4012,0.4637436,1940.5927839384483,678.5024742724647
1765412155874,16417,0.1427216,1.603873,0.4664137,1104.352,907.0954,0.4626988,1002.603,907.0954,0.4626988,947.3379,907.0956,0.4626988,1951.1582391262075,683.0673369132758
1765412155916,16420,0.1427216,1.603873,0.4664137,1113.786,907.0959,0.4608393,1007.531,907.0959,0.4608393,952.043,907.0959,0.4608393,1970.2681967034168,683.069753877573
1765412155944,16422,0.1427216,1.603873,0.4664137,1119.76,909.8707,0.4597057,1010.65,909.8709,0.4597057,955.0245,909.8709,0.4597057,1982.3627933348455,677.5797097423276
1765412155971,16424,0.1427216,1.603873,0.4664137,1123.818,910.882,0.4589707,1012.766,910.882,0.4589707,957.0521,910.882,0.4589707,1990.568154482952,675.5800324175884
1765412156013,16427,0.1427216,1.603873,0.4664137,1128.21,911.8854,0.4582919,1015.05,911.8854,0.4582919,959.2531,911.8856,0.4582919,1999.4249924652343,673.5957108437724
1765412156041,16429,0.1427216,1.603873,0.4664137,1129.489,911.4865,0.4582486,1015.706,911.4865,0.4582486,959.9037,911.4865,0.4582486,2001.9689025508683,674.3856557203196
1765412156082,16432,0.1427216,1.603873,0.4664137,1133.757,908.0035,0.4580247,1017.898,908.0035,0.4580247,962.069,908.0035,0.4580247,2010.4695657877176,681.2806243968823
1765412156110,16434,0.1427216,1.603873,0.4664137,1136.483,904.939,0.4578705,1019.3,904.939,0.4578705,963.4512,904.939,0.4578705,2015.906686849542,687.3467638112124
1765412156138,16436,0.1427216,1.603873,0.4664137,1137.738,902.1774,0.4579058,1019.939,902.1776,0.4579058,964.0945,902.1776,0.4579058,2018.3849822775765,692.8124889884241
1765412156180,16439,0.1427216,1.603873,0.4664137,1135.996,899.9843,0.4585928,1019.007,899.984,0.4585928,963.2468,899.984,0.4585928,2014.7711289981219,697.1533547600882
1765412156208,16441,0.1427216,1.603873,0.4664137,1133.416,898.5935,0.4591266,1017.658,898.5933,0.4591266,961.962,898.5935,0.4591266,2009.5401148023177,699.9048556867874
1765412156249,16444,0.1427216,1.603873,0.4664137,1128.249,898.2709,0.459981,1014.967,898.2709,0.459981,959.3754,898.2709,0.459981,1999.1049101443443,700.5410803023144
1765412156277,16446,0.1427216,1.603873,0.4664137,1125.116,898.8003,0.460466,1013.339,898.8001,0.4604659,957.8051,898.8003,0.4604659,1992.791730035299,699.4925775045342
1765412156305,16448,0.1427216,1.603873,0.4664137,1123.032,899.6001,0.4607632,1012.257,899.6003,0.4607632,956.7589,899.5999,0.4607632,1988.5958109828211,697.9080967312293
1765412156346,16451,0.1408467,1.604199,0.4651139,1120.477,902.8165,0.459412,1011.034,902.8162,0.459412,955.3727,902.8162,0.459412,1983.852802135583,691.5424345276033
1765412156374,16453,0.1371568,1.602434,0.4637162,1116.02,900.8071,0.4577404,1008.86,900.8071,0.4577404,952.9957,900.8071,0.4577404,1975.4226570306303,695.5172846555497
1765412156416,16456,0.1320673,1.600076,0.4615929,1110.372,898.071,0.455179,1006.133,898.071,0.455179,949.9549,898.071,0.455179,1964.8481655867145,700.9306100051588
1765412156444,16458,0.1267128,1.598892,0.4581249,1103.578,896.868,0.4515555,1002.89,896.868,0.4515556,946.2606,896.8679,0.4515556,1952.2725124789508,703.3093112359245
1765412156472,16460,0.1204586,1.597211,0.4537214,1094.2,894.5212,0.4472821,998.3725,894.5208,0.4472821,941.202,894.5212,0.4472821,1934.754711495159,707.9516991821561
1765412156513,16463,0.1028498,1.593546,0.4397735,1067.525,886.862,0.433587,985.6555,886.8618,0.433587,926.6793,886.8618,0.433587,1885.4413180611525,723.1013808950418
1765412156541,16465,0.09181702,1.588854,0.4328368,1050.649,875.5684,0.4265172,977.5283,875.5684,0.4265172,917.5746,875.5684,0.4265173,1853.9268739556567,745.4473353233452
1765412156583,16468,0.07309471,1.58615,0.4148277,1023.981,867.9613,0.408064,965.2678,867.9613,0.4080639,902.6028,867.9611,0.408064,1806.3837041958836,760.494613611028
1765412156611,16470,0.05367865,1.58514,0.3972711,993.4818,863.5336,0.3899001,951.1555,863.5336,0.3899001,885.5712,863.5336,0.3899001,1751.6591493960593,769.2480347783876
1765412156638,16472,0.03778171,1.578412,0.3848868,966.7604,846.8062,0.3769793,938.6362,846.8062,0.3769793,870.8042,846.8062,0.3769793,1703.1135875486768,802.3457696180205
1765412156680,16475,0.01050591,1.578585,0.3551207,914.8723,842.184,0.3467255,915.103,842.1837,0.3467255,841.3522,842.184,0.3467255,1611.8563877402917,811.4782210119536
1765412156708,16477,-0.01051667,1.574367,0.3362115,867.8133,827.02,0.3274402,893.2479,827.02,0.3274402,815.1534,827.02,0.3274402,1527.1079547919403,841.4746722809475
1765412156749,16480,-0.03736822,1.569366,0.3070216,797.0923,803.4968,0.2978881,861.0136,803.4968,0.2978881,775.1716,803.4972,0.2978881,1402.1118162630764,888.0088307531696
1765412156777,16482,-0.05416345,1.568335,0.2857564,743.8974,792.1523,0.2764181,837.1876,792.1516,0.2764181,744.6781,792.1523,0.2764181,1309.7200649933704,910.4464542334254
1765412156805,16484,-0.07040653,1.565098,0.2659096,685.3121,772.1219,0.2562262,810.9208,772.1219,0.2562262,711.1211,772.1219,0.2562262,1207.8644346211865,950.070503101214
1765412156846,16487,-0.08905473,1.561806,0.2358176,599.6823,742.2025,0.2257256,773.9432,742.2035,0.2257255,660.6584,742.2025,0.2257255,1064.4754091538884,1009.2585786077168
1765412156874,16489,-0.100267,1.560114,0.2160901,535.3309,719.6976,0.2057112,746.5983,719.6971,0.2057112,622.2914,719.6965,0.2057112,958.4394111679777,1053.7836956312349
1765412156916,16492,-0.113604,1.557248,0.1880172,432.7594,677.3828,0.1772404,704.212,677.3834,0.1772404,559.9374,677.3834,0.1772404,794.0779726247625,1137.5004535559976
1765412156944,16494,-0.1202461,1.555502,0.1723538,365.8988,648.0218,0.1614753,677.118,648.0225,0.1614753,518.7576,648.0219,0.1614754,689.0158178168025,1195.5919732754785
1765412156971,16496,-0.1242907,1.555664,0.1595583,308.0656,628.6406,0.1486357,654.4298,628.6398,0.1486357,482.3898,628.6406,0.1486357,601.0373136785523,1233.9379721096507
1765412157013,16499,-0.1287406,1.555811,0.1464148,235.3545,605.9086,0.1354412,625.6856,605.9077,0.1354412,436.8856,605.9077,0.1354412,489.5750944074855,1278.9088207958355
1765412157041,16501,-0.1307297,1.555187,0.1421768,206.7309,594.8824,0.1313396,614.0193,594.8824,0.1313396,419.3233,594.8824,0.1313396,444.33657895205465,1300.7217129618746
1765412157083,16504,-0.1320401,1.554974,0.1400271,190.9778,589.5969,0.1294631,607.3871,589.5969,0.1294631,409.8692,589.5969,0.1294631,418.61870965307327,1311.1780379433044
1765412157110,16506,-0.1324656,1.555222,0.1408761,193.6753,592.9613,0.1305534,607.9398,592.9613,0.1305534,412.0712,592.9622,0.1305534,420.7615482545739,1304.5196962885032
1765412157138,16508,-0.1333291,1.554331,0.1419241,195.438,589.4369,0.1318397,607.8842,589.4377,0.1318397,413.9267,589.4361,0.1318397,420.5464008843715,1311.4934656319824
1765412157179,16511,-0.1330874,1.553895,0.1444903,211.5885,591.5248,0.1347678,614.0231,591.5248,0.1347678,424.2797,591.5248,0.1347678,444.3517531452602,1307.3669809407704
1765412157207,16513,-0.1327299,1.553934,0.1466664,225.5701,595.7584,0.1371778,619.4949,595.7584,0.1371777,433.0851,595.7584,0.1371777,465.5699231828235,1298.991744042689
1765412157249,16516,-0.1313693,1.554076,0.1485919,246.0921,601.5267,0.1395887,628.3631,601.5267,0.1395887,445.1727,601.526,0.1395887,499.95856249219764,1287.5814208537902
1765412157277,16518,-0.1302206,1.553767,0.1511019,264.7697,606.0701,0.1423718,636.1089,606.0701,0.1423718,456.4996,606.0701,0.1423718,529.9948827581613,1278.5946086406268
1765412157305,16520,-0.1285424,1.553679,0.1548316,289.1404,613.7137,0.1462498,646.1705,613.7137,0.1462498,471.3237,613.7137,0.1462498,569.0110822769624,1263.473570581898
1765412157346,16523,-0.1247306,1.554473,0.16234,334.0006,631.659,0.1539311,664.7123,631.6597,0.1539311,498.5906,631.659,0.1539311,640.9107301113434,1227.9681808089806
1765412157374,16525,-0.1220965,1.555024,0.1677043,361.6287,643.817,0.1593907,675.9733,643.817,0.1593907,515.5418,643.817,0.1593907,684.5774123151076,1203.9145866310096
1765412157416,16528,-0.1167381,1.555874,0.1784014,411.5492,663.7971,0.1701318,696.397,663.7977,0.1701318,546.0941,663.7983,0.1701318,763.774487092765,1164.3834780281582
1765412157444,16530,-0.1129503,1.557122,0.1866928,445.4162,679.7359,0.1784298,710.1934,679.7353,0.1784298,566.8805,679.7359,0.1784298,817.2725317190343,1132.8497754465875
1765412157471,16532,-0.1088519,1.55818,0.1956292,479.3274,694.118,0.1875003,724.041,694.1174,0.1875003,587.6611,694.118,0.1875003,870.969324474648,1104.3947091200198
1765412157513,16535,-0.1005615,1.560741,0.2115661,537.2226,719.545,0.2038489,748.1318,719.545,0.2038489,622.6895,719.546,0.2038489,964.3860868822103,1054.08578763032
1765412157555,16538,-0.0911861,1.564677,0.2300573,593.6569,747.3718,0.2227776,771.6164,747.3718,0.2227776,656.8325,747.3718,0.2227776,1055.4517940571693,999.0280194596419
1765412157583,16540,-0.08467333,1.566145,0.2433033,628.2285,759.634,0.2362754,785.989,759.634,0.2362755,677.7624,759.634,0.2362755,1111.1847255909258,974.7689611563449
1765412157610,16542,-0.07641365,1.568669,0.2574261,665.0541,774.8707,0.2508168,801.6538,774.8707,0.2508168,699.7017,774.8707,0.2508168,1171.928203634814,944.6237512542032
1765412157638,16544,-0.06743675,1.57142,0.2727643,700.6791,789.5267,0.2666569,816.8148,789.5271,0.2666569,720.9189,789.5267,0.2666569,1230.7181055337107,915.62670616316
1765412157680,16547,-0.05411752,1.573682,0.2965135,747.1923,802.9996,0.2911295,836.5325,802.9999,0.2911295,748.6976,802.9999,0.2911295,1307.1782804897123,888.9753580341292
1765412157708,16549,-0.04433782,1.574908,0.3109259,776.0181,810.0572,0.3060337,849.1113,810.0576,0.3060337,765.5541,810.0572,0.3060337,1355.9558360148085,875.015656454548
1765412157749,16552,-0.02853467,1.578408,0.3329409,816.2789,823.7155,0.3288764,866.7654,823.7148,0.3288764,789.012,823.7151,0.3288764,1424.413692129336,847.9979226562673
1765412157777,16554,-0.01765287,1.577422,0.3499988,841.0477,824.3284,0.3464965,877.4348,824.3284,0.3464965,803.6351,824.3284,0.3464965,1465.787756095418,846.7908785581351
1765412157805,16556,-0.006670251,1.576496,0.3652956,864.0882,825.0039,0.3623668,887.5825,825.0036,0.3623668,817.015,825.0034,0.3623668,1505.1387468997443,845.4615568791539
1765412157847,16559,0.01277485,1.581407,0.3853096,901.4177,838.5999,0.3833201,904.7131,838.5999,0.3833201,838.0031,838.6002,0.38332,1571.5665657502195,818.5639927325262
1765412157874,16561,0.02303982,1.581956,0.3973677,919.062,840.8314,0.3958029,912.6699,840.8314,0.3958029,848.0637,840.8311,0.3958029,1602.4214105188616,814.1529723635688
1765412157916,16564,0.04005254,1.582528,0.4137109,947.4278,844.0773,0.4128413,925.8194,844.077,0.4128413,863.8796,844.077,0.4128413,1653.4125427238012,807.7384639686804
1765412157944,16566,0.05216165,1.585508,0.4226374,967.5975,850.8851,0.4222047,935.4306,850.8851,0.4222047,874.8645,850.8848,0.4222046,1690.6822756668053,794.2707121347521
1765412157972,16568,0.06344642,1.588816,0.4310594,985.8606,857.5684,0.4309039,944.1439,857.5684,0.4309039,884.8005,857.5684,0.4309039,1724.4701192714306,781.049340185338
1765412158013,16571,0.0810676,1.59105,0.4434297,1014.389,862.675,0.443518,957.8657,862.675,0.443518,900.2101,862.6754,0.443518,1777.6802919029562,770.9519897251512
1765412158041,16573,0.09312037,1.593974,0.4498708,1034.169,868.4862,0.4500543,967.5463,868.4859,0.4500543,910.728,868.4859,0.4500543,1815.219276621432,759.4579154244964
1765412158082,16576,0.1093816,1.599503,0.4585374,1059.883,877.7946,0.458741,980.137,877.7946,0.4587411,924.3947,877.7946,0.458741,1864.0426844188314,741.0431076119526
1765412158111,16578,0.1194231,1.600726,0.4641041,1076.0,880.1051,0.4641086,988.0433,880.1053,0.4641086,932.9457,880.1051,0.4641086,1894.7016883138078,736.475301972024
1765412158138,16580,0.1290919,1.601444,0.4690317,1091.933,881.3746,0.468795,995.903,881.3749,0.468795,941.3561,881.3749,0.468795,1925.1801211682496,733.9679792961153
1765412158180,16583,0.1422049,1.600447,0.4764209,1112.085,880.1417,0.4758252,1005.789,880.1417,0.4758252,952.048,880.1417,0.4758252,1963.5165324520824,736.4155271058182
1765412158208,16585,0.1509494,1.598866,0.4807992,1124.535,877.5585,0.4801157,1011.905,877.5585,0.4801158,958.6447,877.5587,0.4801157,1987.2336921938106,741.5323500221939
1765412158249,16588,0.1591777,1.599709,0.4836262,1135.332,879.4893,0.482881,1017.266,879.4895,0.482881,964.3103,879.4893,0.482881,2008.022499081085,737.7142762269798
1765412158277,16590,0.1621295,1.600079,0.4836126,1139.264,880.7521,0.4828162,1019.277,880.7525,0.4828162,966.3142,880.7521,0.4828162,2015.8206549435138,735.2159730843946
1765412158305,16592,0.1632189,1.600682,0.4828623,1141.066,882.4509,0.4818403,1020.251,882.4506,0.4818403,967.1805,882.4509,0.4818403,2019.597441881801,731.855815694754
1765412158347,16595,0.1623284,1.599464,0.4826348,1140.326,882.4301,0.4810783,1019.915,882.4303,0.4810783,966.7607,882.4301,0.4810783,2018.294492875102,731.895760606139
1765412158375,16597,0.1626346,1.597537,0.4827276,1141.496,880.1185,0.4807003,1020.533,880.1185,0.4807003,967.3369,880.1183,0.4807003,2020.6912951164468,736.4716358777448
1765412158416,16600,0.1607226,1.598424,0.4801193,1139.902,884.0049,0.4776731,1019.888,884.0049,0.4776731,966.3547,884.0051,0.4776731,2018.1895857937031,728.7793389090648
1765412158444,16602,0.1576593,1.59676,0.4793648,1134.734,882.9198,0.4766981,1017.304,882.9198,0.4766981,963.6615,882.9198,0.4766981,2008.1694087855394,730.9251513938511
1765412158471,16604,0.1570993,1.595986,0.4796231,1132.779,882.621,0.4768378,1016.298,882.6213,0.4768378,962.6711,882.6213,0.4768378,2004.2683484555237,731.5152385969222
1765412158513,16607,0.1570993,1.595986,0.4796231,1131.209,883.6921,0.4767742,1015.5,883.6921,0.4767742,961.866,883.6921,0.4767742,2001.1736984456254,729.395390405371
1765412158541,16609,0.1570993,1.595986,0.4796231,1130.279,884.6719,0.4767961,1015.024,884.6719,0.4767961,961.3922,884.6719,0.4767961,1999.3277223234213,727.4558693836382
1765412158583,16612,0.1570993,1.595986,0.4796231,1129.339,885.9691,0.476787,1014.544,885.9691,0.476787,960.9116,885.9692,0.476787,1997.466193426342,724.8881566455873
1765412158611,16614,0.1570993,1.595986,0.4796231,1129.063,886.1315,0.476734,1014.406,886.1317,0.476734,960.7678,886.1317,0.476734,1996.931031334969,724.5662480076669
1765412158638,16616,0.1570993,1.595986,0.4796231,1128.693,886.6638,0.4768057,1014.213,886.6638,0.4768057,960.583,886.6638,0.4768057,1996.1825402175755,723.5129975774025
1765412158680,16619,0.1570993,1.595986,0.4796231,1127.718,886.0079,0.4770891,1013.7,886.0079,0.4770891,960.1013,886.0081,0.4770891,1994.193297887033,724.8107813745394
1765412158708,16621,0.1570993,1.595986,0.4796231,1127.275,884.9179,0.4772373,1013.465,884.9179,0.4772373,959.8831,884.9179,0.4772373,1993.2821496238641,726.9679155779738
1765412158749,16624,0.1570993,1.595986,0.4796231,1127.558,884.1154,0.4773703,1013.602,884.1154,0.4773703,960.035,884.1154,0.4773703,1993.8135174401134,728.5562952004709
1765412158777,16626,0.15637,1.594335,0.4793795,1127.275,881.3311,0.4771259,1013.471,881.3311,0.4771259,959.8768,881.3311,0.4771259,1993.305884976755,734.0668111256316
1765412158805,16628,0.1547606,1.5921,0.4789932,1125.763,877.7242,0.4766407,1012.727,877.7242,0.4766407,959.0776,877.7242,0.4766407,1990.4212487189097,741.2049695670526
1765412158847,16631,0.1537977,1.586712,0.4800929,1123.559,870.1827,0.4779706,1011.527,870.1827,0.4779706,958.0272,870.183,0.4779706,1985.7688347001788,756.1300599490037
1765412158874,16633,0.1525985,1.581594,0.4807211,1120.696,862.1227,0.478854,1010.016,862.1227,0.478854,956.6144,862.1227,0.478854,1979.9104825368079,772.0811356352176
1765412158916,16636,0.1496648,1.572247,0.4817224,1114.522,846.2757,0.4802888,1006.784,846.2757,0.4802888,953.5423,846.2759,0.4802888,1967.3793977762314,803.4428280939176
1765412158944,16638,0.14753,1.56338,0.4833449,1110.283,831.1635,0.4821832,1004.515,831.1635,0.4821832,951.4824,831.1635,0.4821832,1958.5825695847714,833.3508912136074
1765412158972,16640,0.1463221,1.55231,0.4858933,1107.814,812.2839,0.4849586,1003.102,812.2837,0.4849586,950.3736,812.2837,0.4849586,1953.1056578215428,870.7162716155265
1765412159013,16643,0.1434009,1.53486,0.4890245,1103.263,781.8433,0.4882483,1000.601,781.8433,0.4882483,948.2275,781.8431,0.4882483,1943.4111740668297,930.9613069476818
1765412159042,16645,0.1422054,1.523134,0.491274,1101.494,762.1917,0.490549,999.5749,762.1919,0.4905491,947.447,762.1917,0.490549,1939.4346963801981,969.8540833277334
1765412159083,16648,0.140828,1.503642,0.4956142,1098.478,731.3165,0.4950531,997.7983,731.3163,0.4950531,946.1447,731.3165,0.4950531,1932.549371181384,1030.9609547348825
1765412159111,16650,0.1395955,1.489002,0.4977984,1096.622,708.2478,0.4972357,996.7371,708.2478,0.4972357,945.3102,708.2478,0.4972357,1928.4372277803723,1076.6167328923743
1765412159138,16652,0.1374692,1.475317,0.4996624,1093.176,686.8881,0.4990697,994.8834,686.8881,0.4990697,943.6454,686.8881,0.4990697,1921.2516791380967,1118.889955409781
1765412159180,16655,0.1340302,1.451541,0.502465,1087.339,651.2121,0.5020581,991.7505,651.2121,0.5020581,940.8175,651.2123,0.5020581,1909.1074768011406,1189.4967028710444
1765412159208,16657,0.1304952,1.434715,0.5030456,1082.525,624.7385,0.5025535,989.2673,624.7385,0.5025535,938.3846,624.7382,0.5025535,1899.4815004827708,1241.8907740368065
1765412159250,16660,0.119809,1.415586,0.4998969,1068.447,591.832,0.4990266,982.2595,591.832,0.4990265,931.0172,591.832,0.4990265,1872.310724075809,1307.0135281720377
